ID,Z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,lgOH_MEDIAN_T04,logMstar_S16,logSFR_SED_S16
887557,0.0468887,18.079306,17.183262,16.801676,16.58988,16.26509,8.966617,9.774,-0.091
782311,0.0210987,16.9866,15.923372,15.553715,15.378238,15.400345,8.9665985,9.469,-0.373
671816,0.0268778,17.448902,16.360804,15.934819,15.695203,15.608912,8.966588,9.839,-0.364
903047,0.0451033,18.826338,17.610899,17.021542,16.707851,16.554266,8.966552,9.919,-0.499
618363,0.0417027,19.323914,17.979843,17.486847,17.11205,17.057035,8.966529,9.157,-0.177
529698,0.0314152,18.742258,17.23795,16.55369,16.16165,15.867246,8.9664955,9.879,-0.366
749659,0.0451566,19.799593,18.268036,17.649075,17.27615,17.078337,8.966261,9.643,-0.282
849519,0.0422603,18.463543,17.171804,16.675524,16.385084,16.278994,8.966116,9.885,-0.117
835753,0.0481654,19.237173,18.158468,17.674171,17.340305,17.097546,8.966081,9.657,-0.419
553087,0.0373696,17.776354,16.48923,15.868759,15.544646,15.334387,8.966037,10.228,-0.088
774396,0.0224731,16.65734,15.599241,15.191228,15.1186495,15.377085,8.965985,9.835,-0.28
654619,0.0497587,18.879396,17.456818,16.686584,16.23758,15.95637,8.965954,10.375,0.195
638686,0.0421563,17.949732,17.075264,16.743149,16.495157,16.377518,8.965943,9.76,-0.112
337200,0.045565,19.05036,17.7499,17.05639,16.71818,16.551445,8.965788,9.784,-0.5
2023,0.0462676,19.030561,17.575434,16.900295,16.604376,16.40389,8.965632,9.773,-0.266
768423,0.0339221,19.157562,17.701336,17.08133,16.75173,16.575874,8.965609,9.55,-0.734
890326,0.043066,18.735624,17.263477,16.721155,16.414316,16.135433,8.9656,9.958,-0.33
159861,0.0462604,19.523252,18.187044,17.439384,17.120249,16.810118,8.965592,9.814,-0.263
899677,0.0471884,17.813951,16.661583,16.222605,15.985104,15.833569,8.965468,9.89,0.129
588014,0.0268787,17.71201,16.463526,15.792207,15.428707,15.253311,8.965417,10.003,-0.736
785192,0.0158485,17.612795,16.323378,15.74186,15.464946,15.402434,8.965328,9.324,-0.809
615600,0.0317907,18.184313,17.09359,16.630428,16.387863,16.225887,8.9652405,9.642,-0.566
783885,0.0469193,17.722134,16.679724,16.283546,16.094925,15.969868,8.965108,10.034,0.295
819380,0.0168001,15.750087,14.810702,14.505939,14.364036,14.180597,8.9651,9.932,0.059
543649,0.020542,16.55639,15.471717,15.040794,14.812604,14.656495,8.9649725,9.852,-0.285
428589,0.0146039,16.222681,15.404696,14.903745,14.698108,14.574475,8.964869,9.667,-0.336
602399,0.0469735,18.171429,16.9899,16.441204,16.15618,15.9765215,8.964852,10.133,-0.121
824480,0.0283773,17.084177,16.03603,15.537653,15.250762,15.056655,8.964743,9.795,-0.139
817881,0.0464571,18.226542,17.009087,16.471537,16.179955,16.113216,8.964715,10.119,-0.183
848889,0.0398291,19.402328,17.85176,17.06024,16.638752,16.299248,8.964622,10.009,-0.462
639989,0.0428661,18.818707,17.68926,17.242785,17.00545,16.924803,8.964391,9.566,-0.225
632961,0.0379138,18.424892,17.118086,16.389086,15.970395,15.669501,8.964383,10.119,-0.031
848988,0.0416734,17.555056,15.736972,16.037146,15.668225,15.535968,8.964192,10.215,0.15
104683,0.0282323,17.068764,15.794958,15.234302,14.91321,14.669834,8.964046,10.233,-0.202
595064,0.0412327,18.575642,16.918695,16.08023,15.641208,15.334735,8.964004,10.353,-0.418
605345,0.036194,17.799171,16.758999,16.254023,15.994116,15.933984,8.963969,9.879,-0.203
627772,0.0494082,19.24786,18.163193,17.658175,17.34697,17.15573,8.963914,9.569,-0.361
472514,0.0344651,17.74492,16.686756,16.202896,15.913733,15.754079,8.96388,9.805,0.014
583554,0.0405789,17.549885,16.455462,16.008615,15.745497,15.539584,8.963756,9.991,-0.08
590160,0.0465453,17.492855,16.307371,15.849567,15.583777,15.386395,8.963708,10.291,0.198
338215,0.0311464,18.230871,17.23016,16.715109,16.42267,16.221556,8.96367,9.581,-0.346
740846,0.0316692,18.245262,16.744442,16.222195,15.80603,15.624891,8.963637,10.019,-0.311
1442,0.0469961,19.37264,17.967585,17.179722,16.784513,16.520489,8.96355,9.94,-0.356
769882,0.0481524,19.185654,17.614042,16.841097,16.438026,16.142668,8.963537,10.165,0.029
157486,0.034267,17.126183,15.982042,15.543103,15.290121,15.233551,8.963524,10.016,0.078
528911,0.0406655,18.154436,16.566832,15.859478,15.49927,15.232535,8.963522,10.284,0.134
29913,0.037345,19.794458,18.093374,17.375177,16.902723,16.56501,8.963253,10.109,-0.267
336285,0.0460393,17.944212,16.762829,16.348497,16.066952,15.896645,8.96323,10.046,0.026
618085,0.0408633,17.544704,16.505262,16.046135,15.771049,15.599283,8.963217,10.002,0.145
768714,0.0495359,17.360464,16.301592,15.879528,15.6133795,15.465059,8.963158,10.3,0.156
714713,0.0449367,19.940073,17.89507,17.234083,16.915161,16.949894,8.9631195,9.793,-0.366
136348,0.0353624,18.256998,16.894163,16.25715,15.912014,15.57589,8.96307,10.065,0.027
865080,0.0254822,17.068691,16.0352,15.632518,15.4152975,15.272486,8.963053,9.769,-0.145
10685,0.046877,18.356527,17.244654,16.782057,16.491829,16.405874,8.962934,9.92,-0.202
533264,0.0308543,17.406694,16.209742,15.592561,15.260875,15.008484,8.962918,10.262,-0.167
472532,0.0460235,19.695162,18.475979,17.879465,17.537092,17.330744,8.9626465,9.558,-0.416
919443,0.0270351,16.49231,15.45078,15.053668,14.840857,14.785966,8.96229,10.06,0.158
592029,0.0276394,18.458315,16.903381,16.09758,15.628429,15.322369,8.9622,10.101,-0.421
869518,0.0283866,17.597836,16.364254,15.65348,15.229916,15.124851,8.962169,10.266,-0.178
761808,0.0434663,18.84161,17.760435,17.235163,17.04308,16.921764,8.962154,9.574,-0.314
601802,0.0306105,18.111647,16.633923,15.89556,15.532862,15.2674465,8.962147,10.161,-0.334
806084,0.0422976,18.021393,16.678198,16.123951,15.836086,15.67354,8.962068,10.096,-0.146
864884,0.0216351,16.53418,15.131148,14.603927,14.369674,14.434307,8.961922,10.188,-0.155
551937,0.0384213,19.215034,18.067179,17.547699,17.258638,17.109407,8.961906,9.396,-0.587
7481,0.0494307,18.964455,17.756586,17.145971,16.752396,16.456959,8.96164,10.068,-0.395
779058,0.0255111,18.61463,17.134377,16.38736,16.02967,15.831235,8.961551,9.727,-0.837
126326,0.0194858,18.687214,17.327599,16.731625,16.445908,16.341877,8.961519,9.136,-1.206
909721,0.0295671,17.74611,16.16814,15.751527,15.514485,15.315338,8.961394,9.903,-0.222
740962,0.0350117,17.66865,16.589191,16.103771,15.837398,15.690229,8.9613285,9.928,-0.213
917206,0.0179801,16.370718,14.741575,14.336277,14.133454,14.354775,8.961309,9.996,-0.187
617935,0.0341935,19.39703,18.181736,17.60359,17.308722,17.071032,8.961019,9.3,-0.852
788789,0.0435356,19.177357,17.74277,17.0638,16.728004,16.421108,8.960694,9.736,-0.209
908399,0.0388288,17.92884,16.380417,15.597268,15.132461,14.969993,8.960614,10.487,0.494
870413,0.027225,17.498951,16.261692,15.751385,15.462438,15.282851,8.960535,9.872,-0.413
416420,0.0471265,19.188633,17.935333,17.1256,16.61822,16.254753,8.960524,10.252,-0.55
624785,0.02411,17.825512,16.262333,15.520446,15.148301,14.885568,8.960477,10.095,-1.68
541667,0.0468513,17.887608,16.722723,16.337893,16.060865,15.989906,8.960444,9.984,0.087
541542,0.0406973,19.099623,17.512602,16.697542,16.239468,15.96086,8.960309,10.225,-0.402
638022,0.0484287,19.523085,18.23946,17.661076,17.314453,17.073723,8.960281,9.611,-0.427
433357,0.0179375,16.602222,15.309692,14.844368,14.590508,14.485247,8.960195,9.941,-0.386
637812,0.0374357,17.83074,16.49702,15.894864,15.531347,15.301873,8.960076,10.255,-0.129
410793,0.0402975,18.889874,17.572544,17.055624,16.768475,16.525581,8.959979,9.716,-0.486
760858,0.0433497,19.010017,17.51881,16.764345,16.320606,16.006355,8.959808,10.285,0.084
150838,0.0458287,18.956005,17.628244,16.879776,16.459316,16.071968,8.959791,10.282,-0.137
674052,0.0488057,17.946964,16.559467,16.173107,15.9526615,16.32446,8.959779,10.017,-0.009
734897,0.0396885,18.506918,17.183243,16.522957,16.125277,15.881034,8.959766,10.175,-0.279
634614,0.0365638,17.651579,16.232155,15.846457,15.689073,15.585898,8.959701,10.042,0.121
773166,0.0473837,19.254843,18.03448,17.458302,17.061192,16.873459,8.9596615,9.752,0.299
589456,0.0366131,18.446371,16.978199,16.312353,15.8991,15.592597,8.959615,10.488,0.387
633945,0.0232058,17.781866,16.476597,15.572651,15.290345,15.113115,8.959605,10.125,0.396
603099,0.0354081,17.582111,16.448334,15.998433,15.720727,15.531228,8.95944,9.961,-0.142
129994,0.0288278,18.138111,16.20146,15.375998,14.958547,14.784517,8.959383,10.44,-0.264
428502,0.0339916,18.714886,17.48993,16.925714,16.62028,16.400213,8.959049,9.633,-0.517
890830,0.0437945,17.872028,16.662935,16.189608,15.902364,15.832084,8.959035,10.117,-0.038
583623,0.0259391,17.624084,16.359695,15.870118,15.6273365,15.461944,8.959035,9.762,-0.614
862017,0.0214107,17.608873,16.52796,16.080168,15.810804,15.716819,8.95897,9.559,-0.619
125208,0.0395102,19.173119,17.998688,17.461903,17.16024,16.905863,8.958938,9.474,-0.666
147117,0.0290322,17.989635,16.64669,15.810723,15.389288,15.0805025,8.958916,10.307,-0.612
761648,0.040611,18.660364,17.372545,16.706059,16.335436,16.06696,8.958873,9.972,-0.103
412230,0.0440968,18.912758,17.481201,16.798815,16.448997,16.155222,8.958833,10.071,-0.492
270931,0.0316253,17.88642,16.815062,16.27515,15.966469,15.7201,8.9587965,9.919,-0.341
761273,0.0313822,20.134974,18.620523,17.90668,17.53886,17.266657,8.958761,9.298,-1.076
548803,0.020255,18.484331,15.940792,15.1675415,14.968381,15.413908,8.958756,9.808,-1.153
637259,0.0285003,19.676147,17.62214,17.082949,17.102505,16.712006,8.958738,9.641,-0.21
637099,0.0344012,16.61347,15.607097,15.268719,15.039158,14.973797,8.958726,9.927,0.172
133489,0.0417301,18.04553,16.762478,16.272053,16.038403,15.798733,8.958471,10.085,-0.201
915848,0.0435536,19.28288,17.854753,17.089352,16.66479,16.37528,8.958459,10.029,-0.352
675860,0.0343668,17.028475,15.92254,15.560268,15.325236,15.4115505,8.958416,9.989,0.093
804578,0.033948,18.172142,17.101774,16.667414,16.413815,16.23163,8.958413,9.65,-0.43
774435,0.0484537,19.547508,18.2598,17.652924,17.286633,17.159834,8.958404,9.614,-0.402
270822,0.0442423,18.416471,17.253105,16.723219,16.421585,16.21633,8.958307,9.831,0.156
847613,0.0337252,19.060076,17.439665,16.730366,16.38159,16.097721,8.958085,9.804,-0.602
596763,0.0471668,18.934126,17.48617,16.901758,16.533394,16.239077,8.957941,9.964,0.012
646164,0.0347764,17.193933,15.933324,15.6028805,15.353531,15.372955,8.957894,9.963,0.117
565002,0.0319261,19.764906,18.167791,17.508722,17.11636,16.824327,8.957876,9.425,-1.046
638228,0.0397159,18.9742,17.338432,16.738312,16.608135,17.084286,8.957782,9.966,-0.37
898574,0.0436177,18.067463,16.92175,16.458824,16.162916,15.982265,8.957761,9.965,-0.112
553271,0.0488515,18.953087,17.841787,17.341007,17.033823,16.924574,8.957745,9.787,-0.205
848371,0.0363291,18.410486,16.708488,15.961185,15.586885,15.335552,8.957675,10.207,0.026
860006,0.0297669,17.839502,16.297115,15.7179,15.381037,15.18785,8.957653,10.127,-0.4
544586,0.0389487,19.517973,18.428978,17.823668,17.497536,17.239285,8.957634,9.487,-0.294
804355,0.0422732,19.872194,18.312529,17.612019,17.207869,16.902695,8.957627,9.653,-0.805
815779,0.0145391,17.390434,16.051912,15.431609,15.146991,14.910051,8.957539,9.483,-0.987
614349,0.0422168,17.931303,16.801132,16.375507,16.144463,16.120766,8.957524,9.789,0.068
156501,0.0330446,18.07692,16.927704,16.475794,16.231966,16.066494,8.957517,9.692,-0.401
595173,0.0337236,18.343594,16.96585,16.346762,16.033596,15.8760395,8.957504,9.744,-0.273
761292,0.0155934,17.515823,15.7583885,15.042825,14.607727,14.278162,8.957177,9.828,-0.673
672661,0.022691,17.821892,16.415504,15.885707,15.644732,15.682221,8.957171,9.792,-0.445
339127,0.0458692,18.423828,17.172928,16.590012,16.217722,16.001701,8.957081,10.104,0.136
269195,0.0478437,18.062014,16.979677,16.556568,16.32301,16.269087,8.95703,9.89,-0.076
636155,0.0495892,19.338009,18.183764,17.65969,17.369999,17.155539,8.956979,9.744,-0.311
644823,0.0492924,17.694714,16.57771,16.143497,15.934744,15.803648,8.956975,10.219,0.1
861864,0.0455776,17.91638,16.987392,16.501513,16.255346,16.277275,8.956908,9.913,-0.046
274815,0.0222147,16.98393,15.340374,14.860691,14.648909,14.789308,8.956752,10.071,-0.15
159818,0.037918,17.510904,16.317158,15.920427,15.716487,15.741069,8.956705,9.867,-0.009
785422,0.0479775,19.218075,17.97753,17.438734,17.068748,16.896368,8.956695,9.77,-0.307
761741,0.0378099,19.122345,17.94642,17.557117,17.369972,17.241747,8.956622,9.138,-0.275
850670,0.0318975,18.143906,16.980854,16.490519,16.195372,16.012321,8.956578,9.735,-0.469
304972,0.039892,18.196743,16.898611,16.392601,16.170622,16.236908,8.956481,9.843,-0.132
775964,0.0392898,18.47176,17.327414,16.780827,16.46294,16.198301,8.956469,9.827,-0.333
804805,0.0211974,16.751564,15.291554,14.550703,14.180099,13.895301,8.956326,10.425,-0.006
714381,0.0406365,18.215185,17.14195,16.65355,16.336048,16.155886,8.956274,9.927,-0.248
760886,0.0338082,17.78372,16.188251,15.772214,15.566178,15.490289,8.956252,9.779,-0.006
784722,0.0478692,18.069462,16.440311,16.027359,15.836769,15.857519,8.956156,10.182,0.117
585927,0.0253209,18.048655,16.863348,16.278166,16.015455,15.6992035,8.956135,9.563,-0.396
732948,0.0286819,17.446404,15.328916,14.646336,14.25321,14.1567745,8.956112,10.668,0.237
716958,0.0438675,17.659359,16.303307,15.841436,15.549182,15.563318,8.956102,10.159,-0.019
121055,0.043549,18.270443,16.939878,16.2915,15.911507,15.685784,8.956071,10.186,0.319
539041,0.0496608,18.54594,17.344318,16.810637,16.547558,16.286034,8.955826,9.983,-0.131
336615,0.0462632,19.157671,17.661518,16.973135,16.580414,16.324007,8.955716,10.01,-0.636
604883,0.0334756,17.141638,15.956953,15.5857935,15.3829,15.365125,8.95566,9.975,0.042
626705,0.0355723,17.48212,16.28422,15.741619,15.420366,15.192796,8.955638,10.14,0.196
19131,0.0473787,18.030426,16.90879,16.481903,16.213654,16.008488,8.955585,10.014,-0.014
645768,0.0442445,18.995775,17.735725,17.143843,16.820078,16.527117,8.95553,9.782,-0.477
768278,0.0326187,17.172037,15.931513,15.509981,15.248052,15.290546,8.955465,9.989,-0.031
635948,0.0250212,18.612097,17.003244,16.376444,16.12704,15.960762,8.955464,9.514,-0.857
869592,0.0236648,18.21059,17.077724,16.554737,16.278519,16.035658,8.955454,9.469,-0.941
891727,0.0398642,18.38516,17.030891,16.41061,16.048212,15.840872,8.955361,10.015,-0.069
127519,0.0259457,17.637243,16.420301,15.940645,15.72716,15.697919,8.955331,9.709,-0.443
646806,0.037132,17.847843,16.67956,16.194042,15.906789,15.881845,8.955318,9.817,0.047
745163,0.0381345,18.512627,17.414606,16.91375,16.616781,16.507103,8.955281,9.632,-0.303
587282,0.0424956,17.706673,16.513378,15.98067,15.6471195,15.561556,8.955248,10.258,-0.138
2402,0.0450774,19.371952,18.269817,17.596985,17.231945,16.98211,8.9552145,9.57,-0.376
147127,0.0355425,19.70437,18.308935,17.645195,17.335709,17.0709,8.955185,9.472,-0.791
628573,0.0321876,18.5073,16.955458,16.399391,16.103249,15.9642515,8.955153,9.802,-0.56
770811,0.0491704,18.129896,16.715519,16.261871,15.958003,15.730263,8.955057,10.135,0.147
416592,0.0499261,18.441591,17.156147,16.748077,16.542763,16.462572,8.954938,9.937,-0.168
125476,0.0486466,18.832312,17.38735,16.727749,16.288887,16.004797,8.954892,10.345,0.266
637066,0.0351427,17.622849,16.479527,16.012192,15.735071,15.548163,8.9548855,9.886,0.068
150369,0.0478755,18.501747,17.067947,16.339277,15.954861,15.688712,8.954861,10.229,-0.161
672136,0.0466625,19.210165,18.065832,17.64665,17.37256,17.211674,8.954847,9.507,-0.459
891943,0.0226373,16.880161,15.881521,15.490643,15.28701,15.130838,8.95483,9.667,-0.417
161163,0.0393501,17.767708,16.828653,16.403486,16.152931,15.88057,8.954792,9.926,0.008
640114,0.0383168,19.002657,18.039944,17.519764,17.19774,16.992485,8.954726,9.498,-0.125
403051,0.0360663,17.780031,16.812737,16.414299,16.156904,15.997687,8.954721,9.876,0.045
807086,0.0453865,18.536867,17.570229,16.969463,16.638079,16.43563,8.954707,9.892,-0.221
811833,0.029393,18.150743,16.732817,16.064482,15.716732,15.415161,8.954569,9.953,-0.397
127977,0.0439456,18.50478,17.420498,16.92085,16.6535,16.382582,8.954521,9.827,-0.349
604571,0.0175082,16.886127,15.483676,14.904097,14.569247,14.467986,8.954517,9.881,-0.456
22773,0.0431201,18.930384,17.801323,17.443983,17.130424,17.27675,8.954488,9.08,-0.142
850580,0.0327229,17.498798,16.365374,15.940017,15.69811,15.690852,8.954452,9.799,-0.181
848281,0.0315064,19.344648,17.887655,17.178652,16.83359,16.600058,8.954398,9.579,-0.63
287679,0.0391056,17.515545,16.161932,15.4693365,15.092011,14.902651,8.954366,10.531,-0.091
23299,0.0463345,18.201145,16.902124,16.363531,16.04223,15.843471,8.954318,10.013,0.007
616087,0.0354777,17.562881,16.576015,16.297222,16.103565,16.014753,8.954306,9.65,-0.12
566954,0.0326741,18.550436,17.019217,16.168318,15.849534,15.32961,8.954272,9.995,-0.641
788630,0.0447699,18.248463,17.116583,16.627058,16.316347,16.253077,8.954269,9.906,-0.131
901061,0.0430281,18.845814,17.917204,17.24374,16.89262,16.632736,8.954251,9.869,-0.519
861922,0.0282071,17.437195,16.1172,15.612066,15.318794,15.106967,8.954224,9.954,-0.313
546100,0.0251457,17.850584,16.81739,16.368055,16.151781,15.927746,8.954209,9.357,-0.547
149846,0.0297536,17.135303,15.595179,15.072215,14.935149,14.994212,8.954117,10.295,0.093
627632,0.0463463,18.544167,17.47446,17.044342,16.80769,16.604252,8.954088,9.78,-0.222
150508,0.0435339,18.493484,17.293509,16.729607,16.37102,16.108662,8.953943,9.778,0.029
835624,0.0277444,18.11551,16.69303,16.168003,15.909106,15.680569,8.953933,9.506,-0.303
670210,0.0420723,18.76521,17.670567,17.093376,16.800247,16.59309,8.953782,9.63,-0.317
785050,0.0435356,19.699429,18.242397,17.565002,17.200724,16.876808,8.953709,9.695,-0.636
397253,0.048718,18.127117,17.047228,16.666027,16.372171,16.260477,8.95367,9.824,0.08
700102,0.0209263,16.271639,15.182326,14.702173,14.477774,14.314399,8.953647,9.902,-0.071
271983,0.0485513,19.277905,18.150698,17.460718,17.071232,16.906357,8.953592,9.821,-0.22
847009,0.014887,16.383669,15.188688,14.7548275,14.516552,14.443782,8.953522,9.7,-0.492
645535,0.0461894,18.832363,17.632069,17.19515,16.923588,16.730732,8.953424,9.583,-0.256
606963,0.0340105,18.642101,17.711739,17.31355,17.067814,16.888065,8.953307,9.394,-0.483
128200,0.0461032,18.879282,17.633577,17.059597,16.708158,16.515882,8.953279,9.906,0.154
903274,0.0385682,18.280642,17.221115,16.676804,16.387548,16.244362,8.953272,9.802,-0.323
565789,0.0450471,18.140465,16.970695,16.42671,16.10657,15.889153,8.953254,10.172,-0.19
588215,0.0309373,18.413963,16.844965,16.218964,15.95897,15.708908,8.953251,9.79,0.137
540132,0.0266966,18.072554,16.515335,16.025766,15.5639105,15.99753,8.953201,9.598,-0.475
538377,0.0291013,17.808996,16.572744,15.97286,15.635812,15.441591,8.953183,9.886,0.179
634166,0.03742,17.560257,16.292578,15.726864,15.402435,15.221041,8.953174,10.398,-0.16
734195,0.0442989,18.63012,17.492804,16.935867,16.683014,16.377554,8.953165,9.793,-0.057
541709,0.0462801,17.823204,16.636969,16.272392,15.985876,16.0155,8.953105,9.973,0.101
900997,0.0317515,18.425226,17.34178,16.79995,16.505404,16.279343,8.953073,9.812,-0.512
271849,0.033881,17.781208,16.42349,15.749118,15.379653,15.151947,8.953071,10.255,-0.189
12739,0.0495101,18.410606,17.120283,16.488821,16.146349,15.890341,8.952888,10.261,-0.232
857469,0.0487121,19.984169,18.234287,17.622295,17.247797,17.061953,8.952883,9.557,-0.284
638671,0.0423426,18.969387,17.538568,17.167698,16.899874,16.767275,8.952808,9.684,-0.125
757521,0.0430296,17.792702,16.625072,16.007801,15.604138,15.322491,8.952708,10.364,0.299
815322,0.0480374,19.748884,18.410343,17.669626,17.303944,17.138794,8.952412,9.733,-0.634
772217,0.0313002,19.148985,17.584429,16.869957,16.488209,16.18153,8.952412,9.651,-0.793
409459,0.041025,18.239895,17.131767,16.71452,16.463034,16.349377,8.952296,9.665,-0.274
686746,0.0369048,16.6057,15.566237,15.237897,15.030543,14.923518,8.95229,10.209,0.178
